buyer_code,city,province,buyer_lat,buyer_long,is_using_gada,percentile,gmv_percentile,gmv_per_buyer
GADA-gvqv5l19,KABUPATEN BARRU,SULAWESI SELATAN,-4.36809000,119.64817000,False,0.9,2092932,2540000
GADA-hiihkd,KABUPATEN BARRU,SULAWESI SELATAN,-4.41058400,119.62113400,False,0.9,2092932,2540000
GADA-yv1jaf,KABUPATEN BARRU,SULAWESI SELATAN,-4.29408000,119.64487800,False,0.9,2092932,2540000
GADA-hwv2hd,KABUPATEN BARRU,SULAWESI SELATAN,-4.31031900,119.63641300,False,0.9,2092932,2540000
GADA-hws89a,KABUPATEN BARRU,SULAWESI SELATAN,-4.26778700,119.63267000,False,0.9,2092932,2540000
GADA-e3jg0gal,KABUPATEN BARRU,SULAWESI SELATAN,-4.38354000,119.64944000,False,0.9,2092932,2540000
GADA-5vqdco,KABUPATEN BARRU,SULAWESI SELATAN,-4.43757600,119.61767700,False,0.9,2092932,2540000
GADA-hw6a6e,KABUPATEN BARRU,SULAWESI SELATAN,-4.29974900,119.64261000,False,0.9,2092932,2540000
GADA-nre1mege,KABUPATEN BARRU,SULAWESI SELATAN,-4.39390000,119.64862000,False,0.9,2092932,2540000
GADA-ax1dmdv6,KABUPATEN BARRU,SULAWESI SELATAN,-4.40289000,119.61892000,False,0.9,2092932,2540000
GADA-yyox91,KABUPATEN BARRU,SULAWESI SELATAN,-4.41459000,119.64166300,False,0.9,2092932,2540000
GADA-5fbaq6,KABUPATEN BARRU,SULAWESI SELATAN,-4.14881700,119.62178700,False,0.9,2092932,2540000
GADA-hijdre,KABUPATEN BARRU,SULAWESI SELATAN,-4.43969000,119.61884900,False,0.9,2092932,2540000
GADA-xohzwo,KABUPATEN MAGELANG,JAWA TENGAH,-7.50843000,110.21166800,False,0.9,799000,2539800
GADA-xk1i71,KABUPATEN MAGELANG,JAWA TENGAH,-7.52728100,110.18796200,False,0.9,799000,2539800
GADA-e3fbtc,KABUPATEN TABALONG,KALIMANTAN SELATAN,-2.17172700,115.41401100,False,0.9,2052500,2538000
GADA-uhyvo7,KOTA BANJARMASIN,KALIMANTAN SELATAN,-3.33014800,114.56759700,False,0.9,2052500,2538000
GADA-r10gddqq,KOTA BALIKPAPAN,KALIMANTAN TIMUR,-1.22296200,116.85642900,False,0.9,1460000,2535000
GADA-7yvxj0pn,KOTA BALIKPAPAN,KALIMANTAN TIMUR,-1.22298800,116.85651200,False,0.9,1460000,2535000
GADA-3o8mb2,KABUPATEN BANJAR,KALIMANTAN SELATAN,-3.39357400,114.65955800,False,0.9,2052500,2530000
GADA-mhoqfox1,KOTA BANJAR BARU,KALIMANTAN SELATAN,-3.44325900,114.80445400,False,0.9,2052500,2529500
GADA-xhieqr,KABUPATEN TEMANGGUNG,JAWA TENGAH,-7.32611100,110.32125300,False,0.9,799000,2526000
GADA-8hv0m9,KOTA BANJARMASIN,KALIMANTAN SELATAN,-3.31885200,114.56319800,False,0.9,2052500,2525550
GADA-r1no1lvm,KABUPATEN KOTAWARINGIN TIMUR,KALIMANTAN TENGAH,-2.55064000,112.94668000,False,0.9,2051000,2525000
GADA-bad4e5gj,KOTA TERNATE,MALUKU UTARA,0.75964000,127.36421000,False,0.9,2170000,2510000
GADA-xoyoya,KABUPATEN TABALONG,KALIMANTAN SELATAN,-2.12135800,115.45908200,False,0.9,2052500,2501000
GADA-9j29sm,KOTA TERNATE,MALUKU UTARA,0.78868300,127.37482500,False,0.9,2170000,2500000
GADA-nkod6n,KOTA SORONG,IRIAN JAYA BARAT,-0.84677300,131.25181200,False,0.9,1212000,2500000
GADA-nkemof,KABUPATEN SOPPENG,SULAWESI SELATAN,-4.35185400,119.92779500,False,0.9,2092932,2499500
GADA-x3klig,KABUPATEN KOTAWARINGIN TIMUR,KALIMANTAN TENGAH,-2.52440100,112.93928400,False,0.9,2051000,2490000
GADA-ezzpf9,KABUPATEN BARITO UTARA,KALIMANTAN TENGAH,-0.94369200,114.90333100,False,0.9,2051000,2488500
GADA-xeydoj7r,KABUPATEN KOTAWARINGIN TIMUR,KALIMANTAN TENGAH,-2.60277000,112.95564000,False,0.9,2051000,2488000
GADA-xp482l,KOTA TIDORE KEPULAUAN,MALUKU UTARA,0.74076300,127.55792700,False,0.9,2170000,2487500
GADA-xcf2w5,KOTA TIDORE KEPULAUAN,MALUKU UTARA,0.73791800,127.56048100,False,0.9,2170000,2486000
GADA-z53o1mob,KABUPATEN KOTAWARINGIN TIMUR,KALIMANTAN TENGAH,-2.40061000,112.98155000,False,0.9,2051000,2486000
GADA-plpcq2,KABUPATEN TABALONG,KALIMANTAN SELATAN,-2.16597500,115.38568700,False,0.9,2052500,2486000
GADA-xsiots,KABUPATEN KONAWE,SULAWESI TENGGARA,-3.85764100,122.06232200,False,0.9,1948000,2481220
GADA-gvoxvjzp,KABUPATEN MAROS,SULAWESI SELATAN,-5.04191000,119.53151000,False,0.9,2092932,2476000
GADA-ueh0j1,KOTA BANJARMASIN,KALIMANTAN SELATAN,-3.31107900,114.59283000,False,0.9,2052500,2475000
GADA-8ceyyl,KOTA MAKASSAR,SULAWESI SELATAN,-5.16836600,119.41642700,False,0.9,2092932,2474615
GADA-4qk0aqxr,KOTA BANJARMASIN,KALIMANTAN SELATAN,-3.31857000,114.56328000,False,0.9,2052500,2472000
GADA-xlz8hq,KABUPATEN TEMANGGUNG,JAWA TENGAH,-7.32596100,110.32096300,False,0.9,799000,2471000
GADA-yqeg7qwv,KOTA TERNATE,MALUKU UTARA,0.75647000,127.33156000,False,0.9,2170000,2470000
GADA-qlxavzam,KABUPATEN KOLAKA UTARA,SULAWESI TENGGARA,-3.25204900,121.33067300,False,0.9,1948000,2468000
GADA-ljrnljmn,KABUPATEN SLEMAN,DI YOGYAKARTA,-7.77645000,110.24581000,False,0.9,302000,2465500
GADA-xon1kj,KABUPATEN KONAWE,SULAWESI TENGGARA,-3.90869900,122.06660500,False,0.9,1948000,2464460
GADA-u8toxj,KOTA BANJARMASIN,KALIMANTAN SELATAN,-3.30017100,114.57243900,False,0.9,2052500,2461550
GADA-t89j6q,KABUPATEN BARRU,SULAWESI SELATAN,-4.19972400,119.62960400,False,0.9,2092932,2460000
GADA-yy2bmm,KOTA TERNATE,MALUKU UTARA,0.79108400,127.37850600,False,0.9,2170000,2460000
GADA-th4epw,KABUPATEN BARRU,SULAWESI SELATAN,-4.17074200,119.64117500,False,0.9,2092932,2460000
GADA-lzd1bh,KABUPATEN BARRU,SULAWESI SELATAN,-4.26621000,119.61125700,False,0.9,2092932,2460000
GADA-zxrkkzzv,KABUPATEN KOTAWARINGIN TIMUR,KALIMANTAN TENGAH,-2.53345100,112.91301300,False,0.9,2051000,2459000
GADA-cp2otdx1,KOTA MAKASSAR,SULAWESI SELATAN,-5.19576500,119.42907900,False,0.9,2092932,2458458
GADA-8hee48,KABUPATEN HALMAHERA UTARA,MALUKU UTARA,1.71256500,128.01243400,False,0.9,2170000,2458000
GADA-uexale,KOTA TERNATE,MALUKU UTARA,0.79801700,127.38593000,False,0.9,2170000,2450000
GADA-ezjk4l62,KABUPATEN PENAJAM PASER UTARA,KALIMANTAN TIMUR,-1.32121000,116.66664000,False,0.9,1460000,2448000
GADA-a6xxelx1,KOTA MAKASSAR,SULAWESI SELATAN,-5.12372000,119.51657100,False,0.9,2092932,2447445
GADA-rnygnvn2,KABUPATEN KOTAWARINGIN TIMUR,KALIMANTAN TENGAH,-2.61203000,112.97464000,False,0.9,2051000,2444000
GADA-qlnvkz0x,KABUPATEN KOTAWARINGIN BARAT,KALIMANTAN TENGAH,-2.67159000,111.63685000,False,0.9,2051000,2442000
GADA-xmeznx,KABUPATEN KOTAWARINGIN TIMUR,KALIMANTAN TENGAH,-2.53121100,112.94182100,False,0.9,2051000,2442000
GADA-vqvme3vv,KABUPATEN KOTAWARINGIN BARAT,KALIMANTAN TENGAH,-2.67227000,111.63832000,False,0.9,2051000,2442000
GADA-px25mr4w,KABUPATEN KOTAWARINGIN BARAT,KALIMANTAN TENGAH,-2.67159000,111.63685000,False,0.9,2051000,2442000
GADA-01ly1nwp,KOTA BANJAR BARU,KALIMANTAN SELATAN,-3.44212000,114.73239000,False,0.9,2052500,2440237
GADA-w2d23x,KABUPATEN HULU SUNGAI TENGAH,KALIMANTAN SELATAN,-2.52186000,115.41560000,False,0.9,2052500,2440000
GADA-klg91qx2,KABUPATEN KOTAWARINGIN BARAT,KALIMANTAN TENGAH,-2.67159000,111.63685000,False,0.9,2051000,2439000
GADA-xk1wc6,KABUPATEN JAYAPURA,PAPUA,-2.57238400,140.53227600,False,0.9,2111000,2438000
GADA-xkkna2,KOTA BANJARMASIN,KALIMANTAN SELATAN,-3.32044600,114.58590500,False,0.9,2052500,2436500
GADA-xcb504,KOTA BANJARMASIN,KALIMANTAN SELATAN,-3.28765800,114.59854900,False,0.9,2052500,2436500
GADA-j7zedyko,KOTA BANJAR BARU,KALIMANTAN SELATAN,-3.43420000,114.80091000,False,0.9,2052500,2436322
GADA-vy0v4qqj,KABUPATEN KOTAWARINGIN BARAT,KALIMANTAN TENGAH,-2.69229000,111.64088000,False,0.9,2051000,2436000
GADA-kll0v35a,KABUPATEN KOTAWARINGIN TIMUR,KALIMANTAN TENGAH,-2.53675000,112.95847000,False,0.9,2051000,2435000
GADA-lwxv6o,KABUPATEN SINJAI,SULAWESI SELATAN,-5.11475900,120.27736900,False,0.9,2092932,2430000
GADA-x0n0x3,KOTA TIDORE KEPULAUAN,MALUKU UTARA,0.73418700,127.56108800,False,0.9,2170000,2427500
GADA-lh3iri,KABUPATEN TANAH LAUT,KALIMANTAN SELATAN,-3.56592100,114.78552700,False,0.9,2052500,2425500
GADA-gaz6a20x,KABUPATEN KOTAWARINGIN BARAT,KALIMANTAN TENGAH,-2.69326000,111.62627000,False,0.9,2051000,2425000
GADA-lz9dtu,KABUPATEN BARRU,SULAWESI SELATAN,-4.50076100,119.60907000,False,0.9,2092932,2420000
GADA-lzhklu,KABUPATEN BARRU,SULAWESI SELATAN,-4.33699100,119.62867000,False,0.9,2092932,2420000
GADA-x41k1x,KOTA PALANGKA RAYA,KALIMANTAN TENGAH,-2.22304400,113.92548600,False,0.9,2051000,2420000
GADA-h82cnj,KABUPATEN BARRU,SULAWESI SELATAN,-4.18199100,119.64244100,False,0.9,2092932,2420000
GADA-lc65su,KABUPATEN BARRU,SULAWESI SELATAN,-4.46014000,119.61108700,False,0.9,2092932,2420000
GADA-ljv5ge,KABUPATEN BARRU,SULAWESI SELATAN,-4.47560600,119.60301800,False,0.9,2092932,2420000
GADA-gaj2gqjd,KABUPATEN BARRU,SULAWESI SELATAN,-4.42062000,119.69106000,False,0.9,2092932,2420000
GADA-lq0m0i,KOTA BANJAR BARU,KALIMANTAN SELATAN,-3.41766400,114.84664700,False,0.9,2052500,2419200
GADA-ue5k68,KOTA BANJARMASIN,KALIMANTAN SELATAN,-3.30979700,114.59398100,False,0.9,2052500,2413500
GADA-xaozsb,KABUPATEN TABALONG,KALIMANTAN SELATAN,-2.03451500,115.48909800,False,0.9,2052500,2413000
GADA-x1frgm,KABUPATEN TABALONG,KALIMANTAN SELATAN,-2.26373100,115.31039700,False,0.9,2052500,2412000
GADA-xb6krk,KABUPATEN KOTAWARINGIN TIMUR,KALIMANTAN TENGAH,-2.53121100,112.94182100,False,0.9,2051000,2411000
GADA-lrg4yznw,KABUPATEN DEMAK,JAWA TENGAH,-6.84094000,110.70728000,False,0.9,799000,2410000
GADA-le4ttc,KABUPATEN BARRU,SULAWESI SELATAN,-4.40052000,119.62081200,False,0.9,2092932,2410000
GADA-xc4ymo,KABUPATEN JAYAPURA,PAPUA,-2.57255100,140.50741200,False,0.9,2111000,2408000
GADA-6zvzjegj,KABUPATEN BARITO KUALA,KALIMANTAN SELATAN,-3.22193000,114.57814000,False,0.9,2052500,2400500
GADA-qbwkmgxx,KOTA BANJARMASIN,KALIMANTAN SELATAN,-3.30065000,114.57294000,False,0.9,2052500,2400500
GADA-lwwss5x1,KOTA KENDARI,SULAWESI TENGGARA,-4.02359300,122.51131900,False,0.9,1948000,2400000
GADA-xac4x4,KABUPATEN KOTAWARINGIN TIMUR,KALIMANTAN TENGAH,-2.51679900,112.97000600,False,0.9,2051000,2398000
GADA-xiypf8,KABUPATEN HULU SUNGAI SELATAN,KALIMANTAN SELATAN,-2.79823400,115.30639600,False,0.9,2052500,2395000
GADA-2610yzyg,KABUPATEN KOTAWARINGIN BARAT,KALIMANTAN TENGAH,-2.68930900,111.63495800,False,0.9,2051000,2389000
GADA-ez1ev7yn,KABUPATEN KOTAWARINGIN TIMUR,KALIMANTAN TENGAH,-2.51682000,112.94973000,False,0.9,2051000,2388000
GADA-x1iano,KOTA TIDORE KEPULAUAN,MALUKU UTARA,0.73415200,127.56110200,False,0.9,2170000,2387500
GADA-x48pyq,KABUPATEN TABALONG,KALIMANTAN SELATAN,-2.25523500,115.32663700,False,0.9,2052500,2382000
GADA-plhffp,KABUPATEN SOPPENG,SULAWESI SELATAN,-4.29164000,119.98326000,False,0.9,2092932,2380000
GADA-xi4kqq,KOTA TIDORE KEPULAUAN,MALUKU UTARA,0.74845900,127.57226800,False,0.9,2170000,2380000
GADA-l2lxmnx1,KABUPATEN KEBUMEN,JAWA TENGAH,-7.63941600,109.52646300,False,0.9,799000,2370000
GADA-le7341,KABUPATEN KEBUMEN,JAWA TENGAH,-7.74003800,109.54664100,False,0.9,799000,2370000
GADA-xoe2b7,KABUPATEN KOTAWARINGIN TIMUR,KALIMANTAN TENGAH,-2.51104500,112.97337800,False,0.9,2051000,2370000
GADA-le6cw1,KABUPATEN KONAWE,SULAWESI TENGGARA,-3.96477100,122.44923300,False,0.9,1948000,2366550
GADA-uelo1l,KOTA BANJARMASIN,KALIMANTAN SELATAN,-3.31037700,114.59365900,False,0.9,2052500,2365500
GADA-qlxl6xqr,KOTA BANJAR BARU,KALIMANTAN SELATAN,-3.46857000,114.78871000,False,0.9,2052500,2364006
GADA-vy44e7n9,KABUPATEN KOTAWARINGIN TIMUR,KALIMANTAN TENGAH,-2.53201000,112.96278000,False,0.9,2051000,2362000
GADA-xackvg,KOTA BANJARMASIN,KALIMANTAN SELATAN,-3.30856200,114.59829000,False,0.9,2052500,2350500
GADA-xu4vxf,KABUPATEN KOLAKA UTARA,SULAWESI TENGGARA,-3.34597700,120.94596500,False,0.9,1948000,2349000
GADA-plnb5y,KABUPATEN BARITO UTARA,KALIMANTAN TENGAH,-0.93695800,114.89020000,False,0.9,2051000,2340000
GADA-xc32dz,KABUPATEN JEPARA,JAWA TENGAH,-6.67564200,110.69817300,False,0.9,799000,2330250
GADA-x0piwr,KOTA BALIKPAPAN,KALIMANTAN TIMUR,-1.26177200,116.85861700,False,0.9,1460000,2325730
GADA-xkmfp1,KABUPATEN KONAWE,SULAWESI TENGGARA,-3.86652400,122.07609100,False,0.9,1948000,2323320
GADA-ymnxwmnk,KABUPATEN BANGGAI,SULAWESI TENGAH,-0.94406500,122.79580300,False,0.9,1949000,2321550
GADA-mlqxzrxm,KABUPATEN KOTAWARINGIN TIMUR,KALIMANTAN TENGAH,-2.54074000,112.95722000,False,0.9,2051000,2320000
GADA-gvv202v9,KABUPATEN KOTAWARINGIN TIMUR,KALIMANTAN TENGAH,-2.53397000,112.96095000,False,0.9,2051000,2315000
GADA-26vdxpkm,KABUPATEN MAMUJU,SULAWESI BARAT,-2.69543000,118.90205000,False,0.9,2280000,2310000
GADA-xcfink,KOTA TIDORE KEPULAUAN,MALUKU UTARA,0.74090000,127.55977500,False,0.9,2170000,2310000
GADA-26vzqyrk,KABUPATEN MAMUJU,SULAWESI BARAT,-2.66673000,118.79711000,False,0.9,2280000,2310000
GADA-xldjdw7y,KABUPATEN MAMUJU,SULAWESI BARAT,-2.66149000,118.84251000,False,0.9,2280000,2310000
GADA-pxprozen,KABUPATEN MAMUJU,SULAWESI BARAT,-2.64987000,118.98069000,False,0.9,2280000,2310000
GADA-k3vfe7,KOTA BANJAR BARU,KALIMANTAN SELATAN,-3.45780800,114.78087900,False,0.9,2052500,2308500
GADA-n2rrzh,KOTA BANJARMASIN,KALIMANTAN SELATAN,-3.30042200,114.61398000,False,0.9,2052500,2304500
GADA-dnzew8x1,KOTA MAKASSAR,SULAWESI SELATAN,-5.18856300,119.42361800,False,0.9,2092932,2302300
GADA-l2fwe9,KABUPATEN SLEMAN,DI YOGYAKARTA,-7.77275400,110.47053900,False,0.9,302000,2300000
GADA-zxwero31,KABUPATEN KOTAWARINGIN TIMUR,KALIMANTAN TENGAH,-2.54580000,112.95594000,False,0.9,2051000,2299000
GADA-n1kyd6,KOTA KENDARI,SULAWESI TENGGARA,-3.94239700,122.50079500,False,0.9,1948000,2297295
GADA-ljvkpy,KABUPATEN GOWA,SULAWESI SELATAN,-5.20879200,119.38725600,False,0.9,2092932,2297295
GADA-xcg12n,KOTA KENDARI,SULAWESI TENGGARA,-4.00991400,122.49828800,False,0.9,1948000,2297295
GADA-lt7q5e,KOTA KENDARI,SULAWESI TENGGARA,-3.93463000,122.49218000,False,0.9,1948000,2297295
GADA-lxetk6,KOTA KENDARI,SULAWESI TENGGARA,-4.00968600,122.55430600,False,0.9,1948000,2295000
GADA-xoarc9,KABUPATEN JAYAPURA,PAPUA,-2.52246800,140.48251700,False,0.9,2111000,2295000
GADA-tfajb7,KOTA KENDARI,SULAWESI TENGGARA,-3.97594100,122.59835500,False,0.9,1948000,2294500
GADA-ldsi2k,KABUPATEN SINJAI,SULAWESI SELATAN,-5.11759100,120.25236300,False,0.9,2092932,2294000
GADA-z51vokvg,KABUPATEN KOTAWARINGIN BARAT,KALIMANTAN TENGAH,-2.69463000,111.62437000,False,0.9,2051000,2291000
GADA-ndt3s1,KOTA MAKASSAR,SULAWESI SELATAN,-5.16765500,119.42893900,False,0.9,2092932,2290000
GADA-pxbf3z,KOTA SAMARINDA,KALIMANTAN TIMUR,-0.48281700,117.14926200,False,0.9,1460000,2289000
GADA-xke8fq,KABUPATEN TABALONG,KALIMANTAN SELATAN,-2.25918100,115.31321400,False,0.9,2052500,2285000
GADA-7ywj1bqp,KOTA BANJAR BARU,KALIMANTAN SELATAN,-3.43366000,114.79648000,False,0.9,2052500,2284721
GADA-e3aqneoy,KABUPATEN KOTAWARINGIN TIMUR,KALIMANTAN TENGAH,-2.51373000,112.93561000,False,0.9,2051000,2281000
GADA-zxrje461,KABUPATEN BARRU,SULAWESI SELATAN,-4.33242000,119.66723000,False,0.9,2092932,2280000
GADA-ltzlyg,KABUPATEN HULU SUNGAI TENGAH,KALIMANTAN SELATAN,-2.57978300,115.38843200,False,0.9,2052500,2280000
GADA-xpf0kv,KABUPATEN KUDUS,JAWA TENGAH,-6.77944300,110.87640300,False,0.9,799000,2275000
GADA-u2mxp1,KABUPATEN BARITO KUALA,KALIMANTAN SELATAN,-3.18080800,114.66155000,False,0.9,2052500,2269500
GADA-xc1xog,KABUPATEN BARITO KUALA,KALIMANTAN SELATAN,-3.26731400,114.62854000,False,0.9,2052500,2265000
GADA-xeywdb69,KOTA BANJARMASIN,KALIMANTAN SELATAN,-3.31857000,114.56328000,False,0.9,2052500,2262500
GADA-ueukot,KABUPATEN KOTAWARINGIN BARAT,KALIMANTAN TENGAH,-2.69547900,111.62763000,False,0.9,2051000,2260000
GADA-261ov5jy,KABUPATEN KOTAWARINGIN BARAT,KALIMANTAN TENGAH,-2.67625700,111.65168800,False,0.9,2051000,2260000
GADA-xunpk0,KABUPATEN KOLAKA UTARA,SULAWESI TENGGARA,-3.62928300,120.99026500,False,0.9,1948000,2260000
GADA-5m2rom1q,KABUPATEN KONAWE,SULAWESI TENGGARA,-3.84624000,122.08782000,False,0.9,1948000,2258555
GADA-7bnmhk,KABUPATEN HULU SUNGAI SELATAN,KALIMANTAN SELATAN,-2.76179700,115.34772400,False,0.9,2052500,2255000
GADA-xa1ab5,KABUPATEN KOTAWARINGIN TIMUR,KALIMANTAN TENGAH,-2.50641400,112.95497800,False,0.9,2051000,2254000
GADA-e61f6s,KOTA BANJARMASIN,KALIMANTAN SELATAN,-3.32637500,114.58683000,False,0.9,2052500,2251100
GADA-26voojyy,KABUPATEN KOTAWARINGIN TIMUR,KALIMANTAN TENGAH,-2.53116000,112.95222000,False,0.9,2051000,2251000
GADA-8z7ch9,KABUPATEN MAROS,SULAWESI SELATAN,-5.05995000,119.53024300,False,0.9,2092932,2250000
GADA-x3zpm7,KABUPATEN KOTAWARINGIN TIMUR,KALIMANTAN TENGAH,-2.52440100,112.93928400,False,0.9,2051000,2242000
GADA-hcpil8,KOTA MAKASSAR,SULAWESI SELATAN,-5.18834000,119.42434000,False,0.9,2092932,2240000
GADA-yh4nqz,KABUPATEN BARITO UTARA,KALIMANTAN TENGAH,-0.95804300,114.90697800,False,0.9,2051000,2240000
GADA-26vrgg1y,KABUPATEN KOTAWARINGIN TIMUR,KALIMANTAN TENGAH,-2.53952000,112.96158000,False,0.9,2051000,2240000
GADA-dlrpm8,KABUPATEN BARITO UTARA,KALIMANTAN TENGAH,-0.94011200,114.88920100,False,0.9,2051000,2240000
GADA-tjs9v7,KABUPATEN BARITO UTARA,KALIMANTAN TENGAH,-0.96218300,114.89488800,False,0.9,2051000,2240000
GADA-u2ml3f,KABUPATEN KOTAWARINGIN BARAT,KALIMANTAN TENGAH,-2.69204000,111.61889000,False,0.9,2051000,2235000
GADA-xozm3p,KOTA PALOPO,SULAWESI SELATAN,-3.03764000,120.21713700,False,0.9,2092932,2234000
GADA-1ykr0wkg,KOTA BANJARMASIN,KALIMANTAN SELATAN,-3.29382200,114.57242000,False,0.9,2052500,2233000
GADA-zxvvgj3z,KABUPATEN MAROS,SULAWESI SELATAN,-5.04372000,119.56894000,False,0.9,2092932,2230000
GADA-yh6y5o,KOTA MAKASSAR,SULAWESI SELATAN,-5.10418000,119.52711300,False,0.9,2092932,2230000
GADA-9erjyxmw,KABUPATEN KONAWE,SULAWESI TENGGARA,-4.02882000,121.98772000,False,0.9,1948000,2225322
GADA-n0srw8,KOTA SURAKARTA,JAWA TENGAH,-7.54943200,110.83437700,False,0.9,799000,2225000
GADA-3xqj5zol,KOTA BANJAR BARU,KALIMANTAN SELATAN,-3.44092000,114.78694000,False,0.9,2052500,2224525
GADA-xo77by,KABUPATEN KONAWE,SULAWESI TENGGARA,-3.85892300,122.06227200,False,0.9,1948000,2223220
GADA-hs4q42,KOTA BANJAR BARU,KALIMANTAN SELATAN,-3.43507700,114.72354400,False,0.9,2052500,2222640
GADA-y52k18,KOTA BANJAR BARU,KALIMANTAN SELATAN,-3.43159000,114.79592200,False,0.9,2052500,2222640
GADA-5r7t0m,KOTA BANJAR BARU,KALIMANTAN SELATAN,-3.43441800,114.69257600,False,0.9,2052500,2222640
GADA-z5okv71b,KABUPATEN KOTAWARINGIN TIMUR,KALIMANTAN TENGAH,-2.53042000,112.94392000,False,0.9,2051000,2221000
GADA-toq0yo,KOTA MAKASSAR,SULAWESI SELATAN,-5.16000400,119.42700800,False,0.9,2092932,2220000
GADA-n276oh,KABUPATEN PENAJAM PASER UTARA,KALIMANTAN TIMUR,-1.35067800,116.67198400,False,0.9,1460000,2220000
GADA-n1gyup,KABUPATEN HALMAHERA UTARA,MALUKU UTARA,1.72187700,128.00935500,False,0.9,2170000,2220000
GADA-9enwj2vw,KABUPATEN KOTAWARINGIN BARAT,KALIMANTAN TENGAH,-2.67227000,111.63832000,False,0.9,2051000,2220000
GADA-88ibh1,KABUPATEN BARITO UTARA,KALIMANTAN TENGAH,-0.97497900,114.89642000,False,0.9,2051000,2220000
GADA-n0bfbi,KABUPATEN HALMAHERA UTARA,MALUKU UTARA,1.72429100,128.00429000,False,0.9,2170000,2220000
GADA-s1i5lp,KOTA MAKASSAR,SULAWESI SELATAN,-5.18817800,119.42428100,False,0.9,2092932,2220000
GADA-dlqnuv,KABUPATEN BARITO UTARA,KALIMANTAN TENGAH,-0.94609300,114.90468400,False,0.9,2051000,2220000
GADA-52mnpv,KABUPATEN MAROS,SULAWESI SELATAN,-5.07901900,119.57100000,False,0.9,2092932,2220000
GADA-d0vzllop,KABUPATEN BARITO UTARA,KALIMANTAN TENGAH,-0.95842000,114.90344000,False,0.9,2051000,2220000
GADA-n6jyuk,KABUPATEN BARITO UTARA,KALIMANTAN TENGAH,-0.96019600,114.90287500,False,0.9,2051000,2220000
GADA-n6k2ho,KABUPATEN BARITO UTARA,KALIMANTAN TENGAH,-0.95510200,114.90758800,False,0.9,2051000,2220000
GADA-n1scjn,KABUPATEN BARITO UTARA,KALIMANTAN TENGAH,-0.95818800,114.90529600,False,0.9,2051000,2220000
GADA-n6782p,KABUPATEN BARITO UTARA,KALIMANTAN TENGAH,-0.96379900,114.89513300,False,0.9,2051000,2220000
GADA-nk9qyq,KABUPATEN BARITO UTARA,KALIMANTAN TENGAH,-0.95391100,114.90221900,False,0.9,2051000,2220000
GADA-dtilwo,KABUPATEN BARITO UTARA,KALIMANTAN TENGAH,-0.96002800,114.90019100,False,0.9,2051000,2220000
GADA-tovr52,KABUPATEN KUTAI KARTANEGARA,KALIMANTAN TIMUR,-1.22215400,116.82617900,False,0.9,1460000,2219005
GADA-aab7ploy,KOTA BANJARMASIN,KALIMANTAN SELATAN,-3.33119600,114.57132600,False,0.9,2052500,2215000
GADA-u2ptt8,KOTA BANJARMASIN,KALIMANTAN SELATAN,-3.33348200,114.57412400,False,0.9,2052500,2215000
GADA-j6kmzxd1,KOTA BANJARMASIN,KALIMANTAN SELATAN,-3.28994600,114.59606900,False,0.9,2052500,2215000
GADA-pxpdleg4,KOTA BANJARMASIN,KALIMANTAN SELATAN,-3.30748200,114.58704100,False,0.9,2052500,2215000
GADA-u549ss,KOTA BANJARMASIN,KALIMANTAN SELATAN,-3.31806400,114.61814100,False,0.9,2052500,2215000
GADA-qb4gld2l,KOTA BANJARMASIN,KALIMANTAN SELATAN,-3.32156100,114.56873600,False,0.9,2052500,2215000
GADA-u54u7p,KOTA BANJARMASIN,KALIMANTAN SELATAN,-3.31846700,114.61787200,False,0.9,2052500,2215000
GADA-qb9ln3xz,KOTA BANJARMASIN,KALIMANTAN SELATAN,-3.32214000,114.57487000,False,0.9,2052500,2215000
GADA-kle63mwy,KOTA BANJARMASIN,KALIMANTAN SELATAN,-3.28011000,114.57755000,False,0.9,2052500,2215000
GADA-u8v27l,KABUPATEN BARITO KUALA,KALIMANTAN SELATAN,-3.26738500,114.62888600,False,0.9,2052500,2215000
GADA-u5goer,KOTA BANJARMASIN,KALIMANTAN SELATAN,-3.30919100,114.59354900,False,0.9,2052500,2215000
GADA-ymdn1mzk,KABUPATEN BARITO KUALA,KALIMANTAN SELATAN,-3.27550100,114.60437800,False,0.9,2052500,2215000
GADA-dv9ypqzb,KABUPATEN BARITO KUALA,KALIMANTAN SELATAN,-3.26691000,114.62748100,False,0.9,2052500,2215000
GADA-xsk1bjx1,KOTA BANJARMASIN,KALIMANTAN SELATAN,-3.30048200,114.57278500,False,0.9,2052500,2215000
GADA-zxryld24,KOTA BANJARMASIN,KALIMANTAN SELATAN,-3.29855900,114.59360000,False,0.9,2052500,2215000
GADA-xa6zq0,KOTA BANJARMASIN,KALIMANTAN SELATAN,-3.29988000,114.57286900,False,0.9,2052500,2215000
GADA-xa89mm,KOTA BANJARMASIN,KALIMANTAN SELATAN,-3.32024000,114.60913900,False,0.9,2052500,2215000
GADA-bajyx4xw,KOTA BANJARMASIN,KALIMANTAN SELATAN,-3.30064000,114.57294000,False,0.9,2052500,2215000
GADA-xjlklz,KOTA BANJARMASIN,KALIMANTAN SELATAN,-3.31447400,114.57841200,False,0.9,2052500,2215000
GADA-gvrygvjn,KOTA BANJARMASIN,KALIMANTAN SELATAN,-3.32899000,114.58023000,False,0.9,2052500,2215000
